"","X","id","latitude","longitude","elevation","state","name","gsn_flag","wmo_id","element","first_year","last_year"
"4208",4208,"ASN00008071",-30.95,116.65,-999.9,"","LAKE NINAN","","","MDPR",1916,1948
"4209",4209,"ASN00008072",-29.7586,116.4444,290,"","LATHAM","","","PRCP",1934,2020
"4210",4210,"ASN00008072",-29.7586,116.4444,290,"","LATHAM","","","DAPR",1934,2019
"4211",4211,"ASN00008072",-29.7586,116.4444,290,"","LATHAM","","","DWPR",1934,2019
"4212",4212,"ASN00008072",-29.7586,116.4444,290,"","LATHAM","","","MDPR",1934,2019
"4213",4213,"ASN00008073",-29.815,116.585,300,"","LATHAM EAST","","","PRCP",1915,1985
"4214",4214,"ASN00008073",-29.815,116.585,300,"","LATHAM EAST","","","DAPR",1939,1985
"4215",4215,"ASN00008073",-29.815,116.585,300,"","LATHAM EAST","","","DWPR",1939,1985
"4216",4216,"ASN00008073",-29.815,116.585,300,"","LATHAM EAST","","","MDPR",1939,1985
"4217",4217,"ASN00008074",-29.2,115.9833,-999.9,"","LINTONS STATION","","","PRCP",1912,1949
"4218",4218,"ASN00008075",-28.2103,114.305,15,"","LYNTON","","","PRCP",1914,2020
"4219",4219,"ASN00008075",-28.2103,114.305,15,"","LYNTON","","","DAPR",1917,2010
"4220",4220,"ASN00008075",-28.2103,114.305,15,"","LYNTON","","","DWPR",1917,2008
"4221",4221,"ASN00008075",-28.2103,114.305,15,"","LYNTON","","","MDPR",1917,2010
"4222",4222,"ASN00008076",-29.3833,116.1167,-999.9,"","CARINYA","","","PRCP",1956,1967
"4223",4223,"ASN00008077",-29.6006,115.9392,270,"","HIGHFIELDS","","","PRCP",1956,2020
"4224",4224,"ASN00008077",-29.6006,115.9392,270,"","HIGHFIELDS","","","DAPR",1971,2019
"4225",4225,"ASN00008077",-29.6006,115.9392,270,"","HIGHFIELDS","","","DWPR",1971,2019
"4226",4226,"ASN00008077",-29.6006,115.9392,270,"","HIGHFIELDS","","","MDPR",1971,2019
"4227",4227,"ASN00008078",-29.2419,115.7794,300,"","MALLEE VALE","","","PRCP",1935,2019
"4228",4228,"ASN00008078",-29.2419,115.7794,300,"","MALLEE VALE","","","DAPR",1982,2019
"4229",4229,"ASN00008078",-29.2419,115.7794,300,"","MALLEE VALE","","","DWPR",1982,2019
"4230",4230,"ASN00008078",-29.2419,115.7794,300,"","MALLEE VALE","","","MDPR",1982,2019
"4231",4231,"ASN00008079",-29.0711,115.6261,260,"","MANARRA","","","PRCP",1907,2020
"4232",4232,"ASN00008079",-29.0711,115.6261,260,"","MANARRA","","","DAPR",1956,2019
"4233",4233,"ASN00008079",-29.0711,115.6261,260,"","MANARRA","","","DWPR",1956,2019
"4234",4234,"ASN00008079",-29.0711,115.6261,260,"","MANARRA","","","MDPR",1956,2019
"4235",4235,"ASN00008080",-29.8658,116.525,340,"","MAYA","","","PRCP",1912,2007
"4236",4236,"ASN00008080",-29.8658,116.525,340,"","MAYA","","","DAPR",1965,2006
"4237",4237,"ASN00008080",-29.8658,116.525,340,"","MAYA","","","DWPR",1965,2006
"4238",4238,"ASN00008080",-29.8658,116.525,340,"","MAYA","","","MDPR",1965,2006
"4239",4239,"ASN00008081",-28.8883,116.1947,340,"","MELLENBYE","","","PRCP",1904,2013
"4240",4240,"ASN00008081",-28.8883,116.1947,340,"","MELLENBYE","","","DAPR",1975,2010
"4241",4241,"ASN00008081",-28.8883,116.1947,340,"","MELLENBYE","","","DWPR",1975,2005
"4242",4242,"ASN00008081",-28.8883,116.1947,340,"","MELLENBYE","","","MDPR",1975,2010
"4243",4243,"ASN00008082",-30.4,116.9,-999.9,"","MELROSE","","","PRCP",1912,1953
"4244",4244,"ASN00008083",-28.8,115.5,-999.9,"","MENDEL","","","PRCP",1928,1946
"4245",4245,"ASN00008084",-30.2608,116.21,320,"","MANAVI","","","PRCP",1908,2006
"4246",4246,"ASN00008084",-30.2608,116.21,320,"","MANAVI","","","DAPR",1919,2006
"4247",4247,"ASN00008084",-30.2608,116.21,320,"","MANAVI","","","DWPR",1919,2006
"4248",4248,"ASN00008084",-30.2608,116.21,320,"","MANAVI","","","MDPR",1919,2006
"4249",4249,"ASN00008085",-30.4919,116.3628,250,"","MILING","","","PRCP",1924,2019
"4250",4250,"ASN00008085",-30.4919,116.3628,250,"","MILING","","","DAPR",1931,2008
"4251",4251,"ASN00008085",-30.4919,116.3628,250,"","MILING","","","DWPR",1931,2008
"4252",4252,"ASN00008085",-30.4919,116.3628,250,"","MILING","","","MDPR",1931,2008
"4253",4253,"ASN00008086",-29.1514,115.2428,120,"","STRAWBERRY NORTH","","","PRCP",1900,2018
"4254",4254,"ASN00008086",-29.1514,115.2428,120,"","STRAWBERRY NORTH","","","DAPR",1975,2008
"4255",4255,"ASN00008086",-29.1514,115.2428,120,"","STRAWBERRY NORTH","","","DWPR",1975,2008
"4256",4256,"ASN00008086",-29.1514,115.2428,120,"","STRAWBERRY NORTH","","","MDPR",1975,2008
"4257",4257,"ASN00008087",-30.4228,116.4583,300,"","MINDALLA","","","PRCP",1913,2020
"4258",4258,"ASN00008087",-30.4228,116.4583,300,"","MINDALLA","","","DAPR",1966,2006
"4259",4259,"ASN00008087",-30.4228,116.4583,300,"","MINDALLA","","","DWPR",1966,2006
"4260",4260,"ASN00008087",-30.4228,116.4583,300,"","MINDALLA","","","MDPR",1966,2006
"4261",4261,"ASN00008088",-29.1906,115.4414,153,"","MINGENEW","","","TMAX",1965,1975
"4262",4262,"ASN00008088",-29.1906,115.4414,153,"","MINGENEW","","","TMIN",1965,1975
"4263",4263,"ASN00008088",-29.1906,115.4414,153,"","MINGENEW","","","PRCP",1896,2020
"4264",4264,"ASN00008088",-29.1906,115.4414,153,"","MINGENEW","","","DAPR",1910,2019
"4265",4265,"ASN00008088",-29.1906,115.4414,153,"","MINGENEW","","","DWPR",1910,2019
"4266",4266,"ASN00008088",-29.1906,115.4414,153,"","MINGENEW","","","MDPR",1910,2019
"4267",4267,"ASN00008089",-30.9833,116.3167,-999.9,"","MINGA MIA","","","PRCP",1927,1950
"4268",4268,"ASN00008090",-29.7,116.1333,304.8,"","UPSAN DOWNS","","","PRCP",1956,1964
"4269",4269,"ASN00008090",-29.7,116.1333,304.8,"","UPSAN DOWNS","","","DAPR",1963,1963
"4270",4270,"ASN00008090",-29.7,116.1333,304.8,"","UPSAN DOWNS","","","DWPR",1963,1963
"4271",4271,"ASN00008090",-29.7,116.1333,304.8,"","UPSAN DOWNS","","","MDPR",1963,1963
"4272",4272,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","TMAX",1965,2004
"4273",4273,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","TMIN",1965,2004
"4274",4274,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","PRCP",1897,2004
"4275",4275,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","DAPR",1910,2003
"4276",4276,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","DATN",1987,2004
"4277",4277,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","DATX",1987,2004
"4278",4278,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","DWPR",1910,2003
"4279",4279,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","MDPR",1910,2003
"4280",4280,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","MDTN",1987,2004
"4281",4281,"ASN00008091",-30.6417,116.0072,203,"","MOORA","","","MDTX",1987,2004
"4282",4282,"ASN00008092",-29.1908,115.8814,310,"","MORAWA WEST","","","PRCP",1912,1991
"4283",4283,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","TMAX",1925,2005
"4284",4284,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","TMIN",1925,2005
"4285",4285,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","PRCP",1911,2005
"4286",4286,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","DAPR",1955,2003
"4287",4287,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","DATN",1994,2005
"4288",4288,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","DATX",1994,2005
"4289",4289,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","DWPR",1955,2003
"4290",4290,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","MDPR",1955,2003
"4291",4291,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","MDTN",1994,2005
"4292",4292,"ASN00008093",-29.2103,116.0089,274,"","MORAWA","","","MDTX",1994,2005
"4293",4293,"ASN00008094",-28.6,114.8,-999.9,"","MOUNT ERIN","","","PRCP",1899,1961
"4294",4294,"ASN00008094",-28.6,114.8,-999.9,"","MOUNT ERIN","","","DAPR",1938,1946
"4295",4295,"ASN00008094",-28.6,114.8,-999.9,"","MOUNT ERIN","","","DWPR",1938,1946
"4296",4296,"ASN00008094",-28.6,114.8,-999.9,"","MOUNT ERIN","","","MDPR",1938,1946
"4297",4297,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","TMAX",1925,2020
"4298",4298,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","TMIN",1925,2020
"4299",4299,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","PRCP",1896,2020
"4300",4300,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","DAPR",1917,2016
"4301",4301,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","DATN",1987,2019
"4302",4302,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","DATX",1987,2019
"4303",4303,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","DWPR",1917,2016
"4304",4304,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","MDPR",1917,2016
"4305",4305,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","MDTN",1987,2019
"4306",4306,"ASN00008095",-28.5367,115.5142,268,"","MULLEWA","","94411","MDTX",1987,2019
"4307",4307,"ASN00008096",-28.1525,114.5689,200,"","MUMBY","","","PRCP",1903,2020
"4308",4308,"ASN00008096",-28.1525,114.5689,200,"","MUMBY","","","DAPR",1984,2014
"4309",4309,"ASN00008096",-28.1525,114.5689,200,"","MUMBY","","","DWPR",1984,2014
"4310",4310,"ASN00008096",-28.1525,114.5689,200,"","MUMBY","","","MDPR",1984,2014
"4311",4311,"ASN00008097",-28.4472,114.9447,200,"","NARALING","","","PRCP",1910,1981
"4312",4312,"ASN00008097",-28.4472,114.9447,200,"","NARALING","","","DAPR",1918,1975
"4313",4313,"ASN00008097",-28.4472,114.9447,200,"","NARALING","","","DWPR",1918,1975
"4314",4314,"ASN00008097",-28.4472,114.9447,200,"","NARALING","","","MDPR",1918,1975
"4315",4315,"ASN00008098",-29.0011,115.3986,200,"","NANGETTY","","","PRCP",1904,1985
"4316",4316,"ASN00008098",-29.0011,115.3986,200,"","NANGETTY","","","DAPR",1915,1965
"4317",4317,"ASN00008098",-29.0011,115.3986,200,"","NANGETTY","","","DWPR",1915,1965
"4318",4318,"ASN00008098",-29.0011,115.3986,200,"","NANGETTY","","","MDPR",1915,1965
"4319",4319,"ASN00008099",-28.6928,114.7319,60,"","NARRA TARRA","","","PRCP",1899,2003
"4320",4320,"ASN00008099",-28.6928,114.7319,60,"","NARRA TARRA","","","DAPR",1932,2003
"4321",4321,"ASN00008099",-28.6928,114.7319,60,"","NARRA TARRA","","","DWPR",1932,1986
"4322",4322,"ASN00008099",-28.6928,114.7319,60,"","NARRA TARRA","","","MDPR",1932,2003
"4323",4323,"ASN00008100",-28.3456,114.6367,180,"","NORTHAMPTON","","","PRCP",1882,2020
"4324",4324,"ASN00008100",-28.3456,114.6367,180,"","NORTHAMPTON","","","DAPR",1910,2019
"4325",4325,"ASN00008100",-28.3456,114.6367,180,"","NORTHAMPTON","","","DWPR",1910,2019
"4326",4326,"ASN00008100",-28.3456,114.6367,180,"","NORTHAMPTON","","","MDPR",1910,2019
"4327",4327,"ASN00008101",-28.7086,114.9072,249,"","NORTHERN GULLY","","","PRCP",1915,1979
"4328",4328,"ASN00008101",-28.7086,114.9072,249,"","NORTHERN GULLY","","","DAPR",1918,1974
"4329",4329,"ASN00008101",-28.7086,114.9072,249,"","NORTHERN GULLY","","","DWPR",1918,1974
"4330",4330,"ASN00008101",-28.7086,114.9072,249,"","NORTHERN GULLY","","","MDPR",1918,1974
"4331",4331,"ASN00008102",-30.675,116.9389,300,"","KONDUT EAST","","","PRCP",1918,1976
"4332",4332,"ASN00008102",-30.675,116.9389,300,"","KONDUT EAST","","","DAPR",1974,1976
"4333",4333,"ASN00008102",-30.675,116.9389,300,"","KONDUT EAST","","","DWPR",1974,1976
"4334",4334,"ASN00008102",-30.675,116.9389,300,"","KONDUT EAST","","","MDPR",1974,1976
"4335",4335,"ASN00008103",-28.5,114.6,-999.9,"","OAKABELLA","","","PRCP",1896,1949
"4336",4336,"ASN00008103",-28.5,114.6,-999.9,"","OAKABELLA","","","DAPR",1935,1935
"4337",4337,"ASN00008103",-28.5,114.6,-999.9,"","OAKABELLA","","","DWPR",1935,1935
"4338",4338,"ASN00008103",-28.5,114.6,-999.9,"","OAKABELLA","","","MDPR",1935,1935
"4339",4339,"ASN00008104",-28.1544,114.6692,280,"","OGILVIE","","","PRCP",1910,2019
"4340",4340,"ASN00008104",-28.1544,114.6692,280,"","OGILVIE","","","DAPR",1974,2008
"4341",4341,"ASN00008104",-28.1544,114.6692,280,"","OGILVIE","","","DWPR",1974,2008
"4342",4342,"ASN00008104",-28.1544,114.6692,280,"","OGILVIE","","","MDPR",1974,2008
"4343",4343,"ASN00008105",-30.3,116.95,-999.9,"","RPF 102","","","PRCP",1910,1952
"4344",4344,"ASN00008105",-30.3,116.95,-999.9,"","RPF 102","","","DAPR",1930,1934
"4345",4345,"ASN00008105",-30.3,116.95,-999.9,"","RPF 102","","","DWPR",1930,1934
"4346",4346,"ASN00008105",-30.3,116.95,-999.9,"","RPF 102","","","MDPR",1930,1934
"4347",4347,"ASN00008106",-29.3692,116.4061,280,"","PERANGERY","","","PRCP",1910,2016
"4348",4348,"ASN00008106",-29.3692,116.4061,280,"","PERANGERY","","","DAPR",1918,2008
"4349",4349,"ASN00008106",-29.3692,116.4061,280,"","PERANGERY","","","DWPR",1918,2008
"4350",4350,"ASN00008106",-29.3692,116.4061,280,"","PERANGERY","","","MDPR",1918,2008
"4351",4351,"ASN00008107",-29.4417,116.2875,290,"","PERENJORI","","","PRCP",1918,2020
"4352",4352,"ASN00008107",-29.4417,116.2875,290,"","PERENJORI","","","DAPR",1926,2020
"4353",4353,"ASN00008107",-29.4417,116.2875,290,"","PERENJORI","","","DWPR",1926,2020
"4354",4354,"ASN00008107",-29.4417,116.2875,290,"","PERENJORI","","","MDPR",1926,2020
"4355",4355,"ASN00008108",-30.8394,116.3858,260,"","PIAWANING","","","PRCP",1940,2011
"4356",4356,"ASN00008108",-30.8394,116.3858,260,"","PIAWANING","","","DAPR",1963,2009
"4357",4357,"ASN00008108",-30.8394,116.3858,260,"","PIAWANING","","","DWPR",1963,2009
"4358",4358,"ASN00008108",-30.8394,116.3858,260,"","PIAWANING","","","MDPR",1963,2009
"4359",4359,"ASN00008109",-28.4767,115.7897,330,"","PINDAR","","","PRCP",1911,2018
"4360",4360,"ASN00008109",-28.4767,115.7897,330,"","PINDAR","","","DAPR",1928,2010
"4361",4361,"ASN00008109",-28.4767,115.7897,330,"","PINDAR","","","DWPR",1928,2010
"4362",4362,"ASN00008109",-28.4767,115.7897,330,"","PINDAR","","","MDPR",1928,2010
"4363",4363,"ASN00008110",-28.55,115.4,-999.9,"","PINE RIDGE","","","PRCP",1922,1944
"4364",4364,"ASN00008110",-28.55,115.4,-999.9,"","PINE RIDGE","","","DAPR",1939,1939
"4365",4365,"ASN00008110",-28.55,115.4,-999.9,"","PINE RIDGE","","","DWPR",1939,1939
"4366",4366,"ASN00008110",-28.55,115.4,-999.9,"","PINE RIDGE","","","MDPR",1939,1939
"4367",4367,"ASN00008111",-30.3883,116.6647,320,"","PITHARA","","","PRCP",1935,1983
"4368",4368,"ASN00008111",-30.3883,116.6647,320,"","PITHARA","","","DAPR",1963,1979
"4369",4369,"ASN00008111",-30.3883,116.6647,320,"","PITHARA","","","DWPR",1963,1979
"4370",4370,"ASN00008111",-30.3883,116.6647,320,"","PITHARA","","","MDPR",1963,1979
"4371",4371,"ASN00008112",-27.85,114.1333,-999.9,"","RPF 170","","","PRCP",1910,1948
"4372",4372,"ASN00008113",-27.8325,114.7364,200,"","RIVERSIDE","","","PRCP",1929,2020
"4373",4373,"ASN00008113",-27.8325,114.7364,200,"","RIVERSIDE","","","DAPR",1971,2012
"4374",4374,"ASN00008113",-27.8325,114.7364,200,"","RIVERSIDE","","","DWPR",1971,2012
"4375",4375,"ASN00008113",-27.8325,114.7364,200,"","RIVERSIDE","","","MDPR",1971,2012
"4376",4376,"ASN00008114",-29.55,116.05,-999.9,"","ROSELM","","","PRCP",1929,1954
"4377",4377,"ASN00008114",-29.55,116.05,-999.9,"","ROSELM","","","DAPR",1952,1952
"4378",4378,"ASN00008114",-29.55,116.05,-999.9,"","ROSELM","","","DWPR",1952,1952
"4379",4379,"ASN00008114",-29.55,116.05,-999.9,"","ROSELM","","","MDPR",1952,1952
"4380",4380,"ASN00008115",-30.565,116.2364,260,"","ROUND HILL","","","PRCP",1905,2003
"4381",4381,"ASN00008115",-30.565,116.2364,260,"","ROUND HILL","","","DAPR",1923,2001
"4382",4382,"ASN00008115",-30.565,116.2364,260,"","ROUND HILL","","","DWPR",1923,2001
"4383",4383,"ASN00008115",-30.565,116.2364,260,"","ROUND HILL","","","MDPR",1923,2001
"4384",4384,"ASN00008116",-28.7894,114.9417,220,"","SANDSPRINGS","","","PRCP",1901,2020
"4385",4385,"ASN00008116",-28.7894,114.9417,220,"","SANDSPRINGS","","","DAPR",1959,2008
"4386",4386,"ASN00008116",-28.7894,114.9417,220,"","SANDSPRINGS","","","DWPR",1959,2008
"4387",4387,"ASN00008116",-28.7894,114.9417,220,"","SANDSPRINGS","","","MDPR",1959,2008
"4388",4388,"ASN00008117",-29.2844,115.19,200,"","SHADY GROVE","","","PRCP",1922,1971
"4389",4389,"ASN00008118",-28.3231,114.9453,270,"","SUNDERLAND","","","PRCP",1923,1998
"4390",4390,"ASN00008118",-28.3231,114.9453,270,"","SUNDERLAND","","","DAPR",1993,1998
"4391",4391,"ASN00008118",-28.3231,114.9453,270,"","SUNDERLAND","","","DWPR",1993,1998
"4392",4392,"ASN00008118",-28.3231,114.9453,270,"","SUNDERLAND","","","MDPR",1993,1998
"4393",4393,"ASN00008119",-28.3772,115.8508,300,"","TALLERING","","","PRCP",1905,2005
"4394",4394,"ASN00008119",-28.3772,115.8508,300,"","TALLERING","","","DAPR",1916,2005
"4395",4395,"ASN00008119",-28.3772,115.8508,300,"","TALLERING","","","DWPR",1916,2005
"4396",4396,"ASN00008119",-28.3772,115.8508,300,"","TALLERING","","","MDPR",1916,2005
"4397",4397,"ASN00008120",-28.6214,115.3644,270,"","TENINDEWA","","","PRCP",1909,1978
"4398",4398,"ASN00008121",-29.5339,115.7628,249,"","THREE SPRINGS","","","PRCP",1907,2020
"4399",4399,"ASN00008121",-29.5339,115.7628,249,"","THREE SPRINGS","","","DAPR",1916,2020
"4400",4400,"ASN00008121",-29.5339,115.7628,249,"","THREE SPRINGS","","","DWPR",1916,2020
"4401",4401,"ASN00008121",-29.5339,115.7628,249,"","THREE SPRINGS","","","MDPR",1916,2020
"4402",4402,"ASN00008122",-30.6,116.4,-999.9,"","TOOTRA","","","PRCP",1911,1972
"4403",4403,"ASN00008123",-28.3781,114.7619,250,"","TOP WELL","","","PRCP",1935,1992
"4404",4404,"ASN00008123",-28.3781,114.7619,250,"","TOP WELL","","","DAPR",1971,1971
"4405",4405,"ASN00008123",-28.3781,114.7619,250,"","TOP WELL","","","DWPR",1971,1971
"4406",4406,"ASN00008123",-28.3781,114.7619,250,"","TOP WELL","","","MDPR",1971,1971
"4407",4407,"ASN00008124",-28.7928,115.7344,320,"","TARDUN","","","PRCP",1924,2001
"4408",4408,"ASN00008124",-28.7928,115.7344,320,"","TARDUN","","","DAPR",1971,2001
"4409",4409,"ASN00008124",-28.7928,115.7344,320,"","TARDUN","","","DWPR",1971,2001
"4410",4410,"ASN00008124",-28.7928,115.7344,320,"","TARDUN","","","MDPR",1971,2001
"4411",4411,"ASN00008125",-29.0517,115.4,172,"","URELLA","","","PRCP",1903,1981
"4412",4412,"ASN00008125",-29.0517,115.4,172,"","URELLA","","","DAPR",1965,1980
"4413",4413,"ASN00008125",-29.0517,115.4,172,"","URELLA","","","DWPR",1965,1980
"4414",4414,"ASN00008125",-29.0517,115.4,172,"","URELLA","","","MDPR",1965,1980
"4415",4415,"ASN00008126",-29.8497,116.2289,280,"","MINARU","","","PRCP",1932,2017
"4416",4416,"ASN00008126",-29.8497,116.2289,280,"","MINARU","","","DAPR",1983,2014
"4417",4417,"ASN00008126",-29.8497,116.2289,280,"","MINARU","","","DWPR",1983,2014
"4418",4418,"ASN00008126",-29.8497,116.2289,280,"","MINARU","","","MDPR",1983,2014
"4419",4419,"ASN00008127",-29.8,116.2,-999.9,"","WADDY FOREST NORTH","","","PRCP",1926,1949
"4420",4420,"ASN00008128",-28.5536,115.2456,180,"","TENINDEWA BINDU","","","PRCP",1915,2019
"4421",4421,"ASN00008128",-28.5536,115.2456,180,"","TENINDEWA BINDU","","","DAPR",1951,2019
"4422",4422,"ASN00008128",-28.5536,115.2456,180,"","TENINDEWA BINDU","","","DWPR",1951,2019
"4423",4423,"ASN00008128",-28.5536,115.2456,180,"","TENINDEWA BINDU","","","MDPR",1951,2019
"4424",4424,"ASN00008129",-28.45,115.3,-999.9,"","WANDIN FARM","","","PRCP",1929,1950
"4425",4425,"ASN00008130",-30.2992,116.0589,259,"","WATHEROO","","","PRCP",1899,2020
"4426",4426,"ASN00008130",-30.2992,116.0589,259,"","WATHEROO","","","DAPR",1914,2019
"4427",4427,"ASN00008130",-30.2992,116.0589,259,"","WATHEROO","","","DWPR",1914,2019
"4428",4428,"ASN00008130",-30.2992,116.0589,259,"","WATHEROO","","","MDPR",1914,2019
"4429",4429,"ASN00008131",-28.7833,114.6167,8,"","QUEENS PARK","","","PRCP",1962,1963
"4430",4430,"ASN00008132",-30.3167,115.8833,-999.9,"","WATHEROO MAGNETIC OBS.","","","PRCP",1920,1958
"4431",4431,"ASN00008133",-29.9,116.2,300,"","WATTLE GROVE","","","PRCP",1936,1963
"4432",4432,"ASN00008134",-28.6475,114.6239,50,"","WHITE PEAK","","","PRCP",1906,1975
"4433",4433,"ASN00008134",-28.6475,114.6239,50,"","WHITE PEAK","","","DAPR",1975,1975
"4434",4434,"ASN00008134",-28.6475,114.6239,50,"","WHITE PEAK","","","DWPR",1975,1975
"4435",4435,"ASN00008134",-28.6475,114.6239,50,"","WHITE PEAK","","","MDPR",1975,1975
"4436",4436,"ASN00008135",-28.7,114.9,-999.9,"","WICKA","","","PRCP",1912,1961
"4437",4437,"ASN00008136",-29.8,115.9,-999.9,"","WINCHESTER","","","PRCP",1916,1964
"4438",4438,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","TMAX",1966,2020
"4439",4439,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","TMIN",1966,2020
"4440",4440,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","PRCP",1907,2020
"4441",4441,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","DAPR",1925,2017
"4442",4442,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","DATN",1988,2019
"4443",4443,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","DATX",1988,2019
"4444",4444,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","DWPR",1925,2017
"4445",4445,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","MDPR",1925,2017
"4446",4446,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","MDTN",1988,2019
"4447",4447,"ASN00008137",-30.8917,116.7186,283,"","WONGAN HILLS","","94622","MDTX",1988,2019
"4448",4448,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","TMAX",1949,2013
"4449",4449,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","TMIN",1949,2013
"4450",4450,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","PRCP",1937,2014
"4451",4451,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","DAPR",1968,2014
"4452",4452,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","DATN",1987,2013
"4453",4453,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","DATX",1987,2013
"4454",4454,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","DWPR",1968,2014
"4455",4455,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","MDPR",1968,2014
"4456",4456,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","MDTN",1987,2013
"4457",4457,"ASN00008138",-30.8408,116.7267,305,"","WONGAN HILLS RES.STATION","","95601","MDTX",1987,2013
"4458",4458,"ASN00008139",-30.1069,116.6328,330,"","WUBIN","","","PRCP",1922,2020
"4459",4459,"ASN00008139",-30.1069,116.6328,330,"","WUBIN","","","DAPR",1925,2017
"4460",4460,"ASN00008139",-30.1069,116.6328,330,"","WUBIN","","","DWPR",1925,2017
"4461",4461,"ASN00008139",-30.1069,116.6328,330,"","WUBIN","","","MDPR",1925,2017
"4462",4462,"ASN00008140",-30.8,116.5,-999.9,"","WYE WYE","","","PRCP",1912,1978
"4463",4463,"ASN00008141",-28.3811,114.4531,100,"","WILLIGULLI NORTH","","","PRCP",1907,2016
"4464",4464,"ASN00008141",-28.3811,114.4531,100,"","WILLIGULLI NORTH","","","DAPR",1954,2012
"4465",4465,"ASN00008141",-28.3811,114.4531,100,"","WILLIGULLI NORTH","","","DWPR",1954,2004
"4466",4466,"ASN00008141",-28.3811,114.4531,100,"","WILLIGULLI NORTH","","","MDPR",1954,2012
"4467",4467,"ASN00008142",-29.1911,115.7867,310,"","YAMMA POOL","","","PRCP",1940,1993
"4468",4468,"ASN00008143",-29.2872,115.6331,210,"","YANDANOOKA","","","PRCP",1903,2020
"4469",4469,"ASN00008143",-29.2872,115.6331,210,"","YANDANOOKA","","","DAPR",1916,2020
"4470",4470,"ASN00008143",-29.2872,115.6331,210,"","YANDANOOKA","","","DWPR",1916,2020
"4471",4471,"ASN00008143",-29.2872,115.6331,210,"","YANDANOOKA","","","MDPR",1916,2020
"4472",4472,"ASN00008144",-29.0767,115.4092,160,"","YARRAGADEE","","","PRCP",1906,2014
"4473",4473,"ASN00008144",-29.0767,115.4092,160,"","YARRAGADEE","","","DAPR",1973,2008
"4474",4474,"ASN00008144",-29.0767,115.4092,160,"","YARRAGADEE","","","DWPR",1973,2008
"4475",4475,"ASN00008144",-29.0767,115.4092,160,"","YARRAGADEE","","","MDPR",1973,2008
"4476",4476,"ASN00008145",-29.7211,116.4947,335,"","YARRALLA","","","PRCP",1924,1990
"4477",4477,"ASN00008145",-29.7211,116.4947,335,"","YARRALLA","","","DAPR",1978,1979
"4478",4478,"ASN00008145",-29.7211,116.4947,335,"","YARRALLA","","","DWPR",1978,1979
"4479",4479,"ASN00008145",-29.7211,116.4947,335,"","YARRALLA","","","MDPR",1978,1979
